timestamp,room,waypoint,x,y,yaw
12:39:37.711007,kitchen,12,1.5,3.2999999999999994,0.0
12:39:42.975581,kitchen,13,4.2,3.2999999999999994,0.0
12:40:00.429914,kitchen,14,4.2,3.599999999999999,3.141592653589793
