timestamp,room,waypoint,x,y,yaw
12:40:05.185415,kitchen,15,1.5,3.599999999999999,3.141592653589793
12:40:20.541258,kitchen,16,1.5,3.899999999999999,0.0
12:40:27.095377,kitchen,17,4.2,3.899999999999999,0.0
