timestamp,room,waypoint,x,y,yaw
12:24:24.060680,kitchen,0,1.5,1.5,0.0
12:24:39.642394,kitchen,0,1.5,1.5,0.0
12:24:41.262713,kitchen,0,1.5,1.5,0.0
