timestamp,room,waypoint,x,y,yaw
13:21:31.890729,kitchen,2,2.2,3.5,-1.57
13:21:40.448706,kitchen,3,2.2,1.8,-1.57
13:21:54.926275,kitchen,4,2.6,1.8,1.57
13:22:05.490353,kitchen,5,2.6,3.5,1.57
13:22:25.058798,kitchen,6,3.0,3.5,-1.57
