timestamp,room,waypoint,x,y,yaw
12:45:12.397913,bedroom,6,-0.8,1.7000000000000002,3.141592653589793
12:45:18.352469,bedroom,7,-4.2,1.7000000000000002,3.141592653589793
12:45:41.810707,bedroom,8,-4.2,2.0,0.0
12:45:47.667891,bedroom,9,-0.8,2.0,0.0
