timestamp,room,waypoint,x,y,yaw
13:01:01.053083,kitchen,1,3.8,1.5,0.0
13:01:16.421496,kitchen,2,3.8,1.9,3.141592653589793
13:01:23.175891,kitchen,3,1.5,1.9,3.141592653589793
