timestamp,room,waypoint,x,y,yaw
12:37:44.364097,kitchen,2,4.2,1.8,3.141592653589793
12:37:49.419024,kitchen,3,1.5,1.8,3.141592653589793
12:38:04.673492,kitchen,4,1.5,2.1,0.0
