timestamp,room,waypoint,x,y,yaw
12:38:09.827980,kitchen,5,4.2,2.1,0.0
12:38:24.882786,kitchen,6,4.2,2.4,3.141592653589793
12:38:29.837602,kitchen,7,1.5,2.4,3.141592653589793
12:38:45.793061,kitchen,8,1.5,2.6999999999999997,0.0
